ds,ds_checkin,ds_checkout,n_nights,n_guests_min,n_guests_max,origin_country,room_type_clean,nights_bucket,search_year,search_month,checkin_dow,checkin_month,lead_time_days,has_price_filter
2014-10-13,2014-11-14,2014-11-17,3.0,2,2,FR,No Filter,3-5 nights,2014,10,4.0,11.0,32.0,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-02,2014-11-03,1.0,4,4,IE,Entire home/apt,1-2 nights,2014,10,6.0,11.0,20.0,True
2014-10-13,2014-11-02,2014-11-04,2.0,4,4,IE,No Filter,1-2 nights,2014,10,6.0,11.0,20.0,False
2014-10-13,,,,1,1,GB,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-11-28,2014-11-30,2.0,1,8,GB,Entire home/apt,1-2 nights,2014,10,4.0,11.0,46.0,False
2014-10-13,2014-10-31,2014-11-03,3.0,1,2,US,No Filter,3-5 nights,2014,10,4.0,10.0,18.0,True
2014-10-13,2014-10-18,2014-10-20,2.0,7,7,US,No Filter,1-2 nights,2014,10,5.0,10.0,5.0,False
2014-10-13,,,,1,1,DK,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-29,2015-01-04,6.0,1,1,DK,No Filter,6-14 nights,2014,10,0.0,12.0,77.0,False
2014-10-13,,,,1,1,US,Entire home/apt,nan,2014,10,,,,True
2014-10-13,2014-10-17,2014-10-18,1.0,1,1,US,Entire home/apt,1-2 nights,2014,10,4.0,10.0,4.0,True
2014-10-13,2014-10-17,2014-10-19,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,4.0,10.0,4.0,True
2014-10-13,2014-10-20,2014-12-14,55.0,1,1,IE,Entire home/apt,15+ nights,2014,10,0.0,10.0,7.0,False
2014-10-13,2014-10-25,2014-12-14,50.0,2,2,IE,Entire home/apt,15+ nights,2014,10,5.0,10.0,12.0,False
2014-10-13,2014-11-01,2014-12-14,43.0,2,2,IE,Entire home/apt,15+ nights,2014,10,5.0,11.0,19.0,False
2014-10-13,2014-11-03,2014-12-14,41.0,2,2,IE,Entire home/apt,15+ nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-11-08,2014-12-14,36.0,1,2,IE,Entire home/apt,15+ nights,2014,10,5.0,11.0,26.0,False
2014-10-13,2014-11-09,2014-12-14,35.0,2,2,IE,Entire home/apt,15+ nights,2014,10,6.0,11.0,27.0,False
2014-10-13,2014-11-15,2014-12-14,29.0,2,2,IE,Entire home/apt,15+ nights,2014,10,5.0,11.0,33.0,False
2014-10-13,2014-11-21,2014-11-24,3.0,2,2,AU,Entire home/apt,3-5 nights,2014,10,4.0,11.0,39.0,True
2014-10-13,2014-11-04,2014-11-06,2.0,1,1,DE,Private room,1-2 nights,2014,10,1.0,11.0,22.0,False
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2015-03-14,2015-03-18,4.0,6,6,FR,Entire home/apt,3-5 nights,2014,10,5.0,3.0,152.0,True
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-02,2014-11-09,7.0,1,1,US,No Filter,6-14 nights,2014,10,6.0,11.0,20.0,False
2014-10-13,2014-11-03,2014-11-09,6.0,1,1,US,No Filter,6-14 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-03,2014-11-06,3.0,3,3,IT,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-10-17,2014-10-20,3.0,2,2,ES,No Filter,3-5 nights,2014,10,4.0,10.0,4.0,True
2014-10-13,2014-11-06,2014-11-16,10.0,2,2,CA,Entire home/apt,6-14 nights,2014,10,3.0,11.0,24.0,True
2014-10-13,2014-12-18,2014-12-20,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,3.0,12.0,66.0,False
2014-10-13,2015-05-11,2015-05-13,2.0,4,4,US,No Filter,1-2 nights,2014,10,0.0,5.0,210.0,True
2014-10-13,2015-05-12,2015-05-14,2.0,1,1,US,Entire home/apt,1-2 nights,2014,10,1.0,5.0,211.0,True
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-03,2014-11-07,4.0,1,1,US,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2015-03-17,2015-03-19,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,1.0,3.0,155.0,True
2014-10-13,2014-10-17,2014-10-19,2.0,1,1,AT,Entire home/apt,1-2 nights,2014,10,4.0,10.0,4.0,True
2014-10-13,2014-10-31,2014-11-02,2.0,1,2,AT,Entire home/apt,1-2 nights,2014,10,4.0,10.0,18.0,True
2014-10-13,,,,1,1,IE,Private room,nan,2014,10,,,,True
2014-10-13,2014-10-17,2014-10-31,14.0,1,1,IE,No Filter,6-14 nights,2014,10,4.0,10.0,4.0,True
2014-10-13,2014-10-17,2014-11-07,21.0,1,1,IE,No Filter,15+ nights,2014,10,4.0,10.0,4.0,False
2014-10-13,2014-11-07,2014-11-09,2.0,2,2,GB,Entire home/apt,1-2 nights,2014,10,4.0,11.0,25.0,False
2014-10-13,,,,3,3,CH,No Filter,nan,2014,10,,,,True
2014-10-13,,,,2,2,AU,Entire home/apt,nan,2014,10,,,,True
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,ES,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-12-30,2015-01-05,6.0,3,3,ES,Entire home/apt,6-14 nights,2014,10,1.0,12.0,78.0,True
2014-10-13,2014-10-31,2014-11-29,29.0,1,1,IE,Entire home/apt,15+ nights,2014,10,4.0,10.0,18.0,False
2014-10-13,2014-11-08,2014-11-10,2.0,2,2,US,No Filter,1-2 nights,2014,10,5.0,11.0,26.0,True
2014-10-13,2015-06-18,2015-06-20,2.0,4,4,AU,Entire home/apt,1-2 nights,2014,10,3.0,6.0,248.0,True
2014-10-13,2014-12-15,2014-12-21,6.0,2,2,DK,No Filter,6-14 nights,2014,10,0.0,12.0,63.0,False
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-29,2014-11-01,3.0,1,1,US,Private room,3-5 nights,2014,10,2.0,10.0,16.0,False
2014-10-13,,,,1,10,SG,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,2,US,No Filter,nan,2014,10,,,,True
2014-10-13,2014-10-24,2014-10-29,5.0,1,2,US,No Filter,3-5 nights,2014,10,4.0,10.0,11.0,True
2014-10-13,2014-10-24,2014-11-02,9.0,1,1,US,No Filter,6-14 nights,2014,10,4.0,10.0,11.0,False
2014-10-13,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-13,2015-03-16,2015-03-19,3.0,1,2,DE,No Filter,3-5 nights,2014,10,0.0,3.0,154.0,False
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-25,2014-10-29,4.0,1,3,US,No Filter,3-5 nights,2014,10,5.0,10.0,12.0,False
2014-10-13,2014-10-26,2014-10-29,3.0,1,1,US,No Filter,3-5 nights,2014,10,6.0,10.0,13.0,False
2014-10-13,2014-10-26,2014-10-30,4.0,1,3,US,No Filter,3-5 nights,2014,10,6.0,10.0,13.0,False
2014-10-13,,,,6,6,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-14,2014-10-16,2.0,2,2,CA,Entire home/apt,1-2 nights,2014,10,1.0,10.0,1.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-26,2014-11-02,7.0,2,2,DE,Entire home/apt,6-14 nights,2014,10,6.0,10.0,13.0,False
2014-10-13,2014-11-01,2014-11-07,6.0,1,1,IT,No Filter,6-14 nights,2014,10,5.0,11.0,19.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-26,2015-02-05,71.0,1,1,IE,Entire home/apt,15+ nights,2014,10,2.0,11.0,44.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-18,2014-10-20,2.0,1,1,IE,No Filter,1-2 nights,2014,10,5.0,10.0,5.0,False
2014-10-13,,,,2,2,GB,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2015-01-17,2015-05-16,119.0,2,2,FR,Entire home/apt,15+ nights,2014,10,5.0,1.0,96.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-02,2014-11-07,5.0,3,3,RU,No Filter,3-5 nights,2014,10,6.0,11.0,20.0,False
2014-10-13,2014-11-03,2014-11-07,4.0,3,3,RU,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2015-02-16,2015-02-17,1.0,1,1,FR,No Filter,1-2 nights,2014,10,0.0,2.0,126.0,False
2014-10-13,2014-10-18,2014-11-01,14.0,1,1,AU,Entire home/apt,6-14 nights,2014,10,5.0,10.0,5.0,False
2014-10-13,2015-01-15,2015-02-16,32.0,2,2,BR,Private room,15+ nights,2014,10,3.0,1.0,94.0,False
2014-10-13,,,,1,1,IE,Private room,nan,2014,10,,,,True
2014-10-13,2014-10-13,2014-10-16,3.0,1,1,IE,Private room,3-5 nights,2014,10,0.0,10.0,0.0,True
2014-10-13,2014-10-18,2014-10-19,1.0,1,1,US,Private room,1-2 nights,2014,10,5.0,10.0,5.0,True
2014-10-13,2014-10-26,2014-10-29,3.0,2,2,GB,No Filter,3-5 nights,2014,10,6.0,10.0,13.0,True
2014-10-13,2014-11-03,2014-11-08,5.0,2,2,US,Entire home/apt,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-12-31,2015-01-04,4.0,6,6,HU,Entire home/apt,3-5 nights,2014,10,2.0,12.0,79.0,True
2014-10-13,,,,1,1,CR,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-24,2014-10-28,4.0,1,4,CR,No Filter,3-5 nights,2014,10,4.0,10.0,11.0,True
2014-10-13,2014-10-24,2014-10-30,6.0,1,4,CR,No Filter,6-14 nights,2014,10,4.0,10.0,11.0,False
2014-10-13,2015-08-01,2015-08-22,21.0,2,2,ES,Entire home/apt,15+ nights,2014,10,5.0,8.0,292.0,True
2014-10-13,2015-03-30,2015-04-01,2.0,2,3,US,No Filter,1-2 nights,2014,10,0.0,3.0,168.0,True
2014-10-13,,,,1,3,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-26,2015-01-02,7.0,3,3,FR,No Filter,6-14 nights,2014,10,4.0,12.0,74.0,False
2014-10-13,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-13,2014-11-13,31.0,1,1,GB,No Filter,15+ nights,2014,10,0.0,10.0,0.0,False
2014-10-13,2014-11-13,2014-11-15,2.0,1,2,GB,No Filter,1-2 nights,2014,10,3.0,11.0,31.0,False
2014-10-13,2014-12-01,2014-12-28,27.0,1,1,ES,No Filter,15+ nights,2014,10,0.0,12.0,49.0,True
2014-10-13,2014-12-05,2014-12-07,2.0,1,1,ES,No Filter,1-2 nights,2014,10,4.0,12.0,53.0,True
2014-10-13,2014-11-07,2014-11-08,1.0,2,2,GB,No Filter,1-2 nights,2014,10,4.0,11.0,25.0,False
2014-10-13,2015-04-25,2015-04-29,4.0,2,2,HU,Private room,3-5 nights,2014,10,5.0,4.0,194.0,True
2014-10-13,2014-11-03,2014-12-08,35.0,1,1,IT,Private room,15+ nights,2014,10,0.0,11.0,21.0,False
2014-10-13,,,,1,5,US,Entire home/apt,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-14,2014-10-15,1.0,1,1,US,No Filter,1-2 nights,2014,10,1.0,10.0,1.0,True
2014-10-13,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-05,2014-11-08,3.0,1,2,GB,No Filter,3-5 nights,2014,10,2.0,11.0,23.0,True
2014-10-13,2014-10-29,2014-11-06,8.0,1,4,GB,No Filter,6-14 nights,2014,10,2.0,10.0,16.0,False
2014-10-13,2015-02-14,2015-02-18,4.0,2,2,NL,Entire home/apt,3-5 nights,2014,10,5.0,2.0,124.0,False
2014-10-13,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-08,2014-12-15,7.0,1,1,GB,No Filter,6-14 nights,2014,10,0.0,12.0,56.0,False
2014-10-13,2014-10-14,2014-10-16,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,1.0,10.0,1.0,True
2014-10-13,2014-10-14,2014-10-18,4.0,2,2,US,Entire home/apt,3-5 nights,2014,10,1.0,10.0,1.0,True
2014-10-13,2014-10-25,2014-10-28,3.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,5.0,10.0,12.0,False
2014-10-13,2015-08-22,2015-08-23,1.0,2,2,US,No Filter,1-2 nights,2014,10,5.0,8.0,313.0,True
2014-10-13,,,,1,1,ES,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-12,2014-11-25,13.0,1,2,ES,Private room,6-14 nights,2014,10,2.0,11.0,30.0,True
2014-10-13,2014-11-12,2014-11-26,14.0,2,2,ES,Entire home/apt,6-14 nights,2014,10,2.0,11.0,30.0,True
2014-10-13,2014-10-31,2014-11-01,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,18.0,False
2014-10-13,2014-11-08,2014-11-09,1.0,1,1,IE,No Filter,1-2 nights,2014,10,5.0,11.0,26.0,False
2014-10-13,2014-11-08,2014-11-11,3.0,1,2,IE,Entire home/apt,3-5 nights,2014,10,5.0,11.0,26.0,False
2014-10-13,2015-04-10,2015-04-17,7.0,4,4,DE,No Filter,6-14 nights,2014,10,4.0,4.0,179.0,False
2014-10-13,2014-10-24,2014-10-26,2.0,2,2,ZA,No Filter,1-2 nights,2014,10,4.0,10.0,11.0,True
2014-10-13,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-11-02,2014-11-30,28.0,1,1,IE,No Filter,15+ nights,2014,10,6.0,11.0,20.0,False
2014-10-13,2014-11-03,2014-12-24,51.0,2,2,IE,Entire home/apt,15+ nights,2014,10,0.0,11.0,21.0,False
2014-10-13,,,,1,3,US,No Filter,nan,2014,10,,,,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-04,2014-11-06,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,1.0,11.0,22.0,True
2014-10-13,2014-11-17,2014-11-19,2.0,1,1,IE,Entire home/apt,1-2 nights,2014,10,0.0,11.0,35.0,False
2014-10-13,2014-11-24,2014-11-26,2.0,1,1,IE,No Filter,1-2 nights,2014,10,0.0,11.0,42.0,False
2014-10-13,2014-10-27,2014-10-31,4.0,3,3,US,No Filter,3-5 nights,2014,10,0.0,10.0,14.0,False
2014-10-13,2015-07-27,2015-08-03,7.0,3,3,US,No Filter,6-14 nights,2014,10,0.0,7.0,287.0,False
2014-10-13,2014-11-13,2014-11-17,4.0,2,2,IT,No Filter,3-5 nights,2014,10,3.0,11.0,31.0,True
2014-10-13,2014-10-18,2014-10-20,2.0,1,1,IE,No Filter,1-2 nights,2014,10,5.0,10.0,5.0,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-20,2014-11-22,2.0,2,2,IE,Private room,1-2 nights,2014,10,3.0,11.0,38.0,True
2014-10-13,,,,1,1,US,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-10-25,2014-10-26,1.0,1,2,DE,Private room,1-2 nights,2014,10,5.0,10.0,12.0,True
2014-10-13,2014-10-25,2014-10-27,2.0,2,2,GB,Private room,1-2 nights,2014,10,5.0,10.0,12.0,False
2014-10-13,2015-11-02,2015-11-06,4.0,4,4,GB,Entire home/apt,3-5 nights,2014,10,0.0,11.0,385.0,True
2014-10-13,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-07,2014-11-08,1.0,1,1,DE,No Filter,1-2 nights,2014,10,4.0,11.0,25.0,False
2014-10-13,,,,2,2,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-19,2014-12-26,7.0,2,2,US,No Filter,6-14 nights,2014,10,4.0,12.0,67.0,False
2014-10-13,2014-12-04,2014-12-07,3.0,4,4,FR,No Filter,3-5 nights,2014,10,3.0,12.0,52.0,False
2014-10-13,,,,1,1,GB,Entire home/apt,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-09,2014-11-12,3.0,5,5,IE,Entire home/apt,3-5 nights,2014,10,6.0,11.0,27.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-17,2014-10-19,2.0,1,2,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,4.0,False
2014-10-13,,,,1,1,AU,No Filter,nan,2014,10,,,,False
2014-10-13,2015-04-27,2015-05-02,5.0,1,2,AU,Entire home/apt,3-5 nights,2014,10,0.0,4.0,196.0,True
2014-10-13,2014-10-14,2014-10-25,11.0,1,1,IE,No Filter,6-14 nights,2014,10,1.0,10.0,1.0,True
2014-10-13,2014-11-21,2014-11-24,3.0,2,2,BE,Entire home/apt,3-5 nights,2014,10,4.0,11.0,39.0,True
2014-10-13,,,,1,3,AU,Entire home/apt,nan,2014,10,,,,True
2014-10-13,,,,1,1,DK,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-29,2015-01-01,3.0,1,1,DK,No Filter,3-5 nights,2014,10,0.0,12.0,77.0,False
2014-10-13,2014-12-19,2014-12-23,4.0,2,2,US,Entire home/apt,3-5 nights,2014,10,4.0,12.0,67.0,True
2014-10-13,2014-12-19,2014-12-26,7.0,2,2,US,Entire home/apt,6-14 nights,2014,10,4.0,12.0,67.0,True
2014-10-13,2014-10-21,2014-11-09,19.0,1,1,ES,Private room,15+ nights,2014,10,1.0,10.0,8.0,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-28,2015-01-04,7.0,3,3,FI,Entire home/apt,6-14 nights,2014,10,6.0,12.0,76.0,True
2014-10-13,2014-10-24,2014-10-25,1.0,2,2,FR,No Filter,1-2 nights,2014,10,4.0,10.0,11.0,False
2014-10-13,2014-12-12,2014-12-16,4.0,1,1,US,No Filter,3-5 nights,2014,10,4.0,12.0,60.0,True
2014-10-13,2014-10-16,2014-12-17,62.0,1,1,ES,No Filter,15+ nights,2014,10,3.0,10.0,3.0,False
2014-10-13,2014-11-21,2014-11-24,3.0,2,2,CH,No Filter,3-5 nights,2014,10,4.0,11.0,39.0,False
2014-10-13,2014-11-03,2014-11-06,3.0,1,1,IT,Entire home/apt,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-10-17,2014-10-19,2.0,1,1,GB,No Filter,1-2 nights,2014,10,4.0,10.0,4.0,False
2014-10-13,2014-10-24,2014-10-31,7.0,2,2,IE,No Filter,6-14 nights,2014,10,4.0,10.0,11.0,False
2014-10-13,2015-06-12,2015-06-15,3.0,5,5,GB,Entire home/apt,3-5 nights,2014,10,4.0,6.0,242.0,True
2014-10-13,,,,2,2,US,No Filter,nan,2014,10,,,,True
2014-10-13,,,,6,6,DE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-13,2014-11-16,3.0,6,6,DE,No Filter,3-5 nights,2014,10,3.0,11.0,31.0,True
2014-10-13,2014-11-03,2014-11-07,4.0,2,2,GB,Entire home/apt,3-5 nights,2014,10,0.0,11.0,21.0,True
2014-10-13,2014-11-03,2014-11-06,3.0,1,1,US,Entire home/apt,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IT,No Filter,nan,2014,10,,,,True
2014-10-13,2014-11-03,2014-11-07,4.0,1,1,IT,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,True
2014-10-13,2014-11-06,2014-11-09,3.0,1,1,IT,No Filter,3-5 nights,2014,10,3.0,11.0,24.0,True
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2015-04-11,2015-04-18,7.0,1,1,US,Entire home/apt,6-14 nights,2014,10,5.0,4.0,180.0,True
2014-10-13,,,,4,4,US,Private room,nan,2014,10,,,,False
2014-10-13,2014-12-31,2015-01-03,3.0,2,2,ES,Entire home/apt,3-5 nights,2014,10,2.0,12.0,79.0,True
2014-10-13,2015-03-14,2015-03-16,2.0,8,14,FR,Entire home/apt,1-2 nights,2014,10,5.0,3.0,152.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-11-11,2014-11-15,4.0,2,2,IT,No Filter,3-5 nights,2014,10,1.0,11.0,29.0,False
2014-10-13,2014-11-11,2014-11-16,5.0,2,2,IT,No Filter,3-5 nights,2014,10,1.0,11.0,29.0,True
2014-10-13,2014-10-30,2014-11-04,5.0,2,2,GB,No Filter,3-5 nights,2014,10,3.0,10.0,17.0,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-26,2014-12-30,4.0,1,3,IT,No Filter,3-5 nights,2014,10,4.0,12.0,74.0,False
2014-10-13,,,,8,8,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-06,2014-11-09,3.0,2,2,DE,Entire home/apt,3-5 nights,2014,10,3.0,11.0,24.0,False
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-30,2015-01-02,3.0,1,6,FR,No Filter,3-5 nights,2014,10,1.0,12.0,78.0,False
2014-10-13,2014-10-29,2014-10-31,2.0,1,2,GB,No Filter,1-2 nights,2014,10,2.0,10.0,16.0,False
2014-10-13,2014-11-07,2014-11-09,2.0,2,2,GB,No Filter,1-2 nights,2014,10,4.0,11.0,25.0,False
2014-10-13,,,,1,4,US,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2015-03-28,2015-04-04,7.0,4,4,US,No Filter,6-14 nights,2014,10,5.0,3.0,166.0,False
2014-10-13,,,,1,1,IT,No Filter,nan,2014,10,,,,False
2014-10-13,2014-12-04,2014-12-07,3.0,2,2,DE,Entire home/apt,3-5 nights,2014,10,3.0,12.0,52.0,True
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2015-03-13,2015-03-15,2.0,1,3,FR,No Filter,1-2 nights,2014,10,4.0,3.0,151.0,True
2014-10-13,,,,1,8,GB,No Filter,nan,2014,10,,,,False
2014-10-13,,,,1,2,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2014-10-20,2015-05-30,222.0,2,2,IE,Entire home/apt,15+ nights,2014,10,0.0,10.0,7.0,False
2014-10-13,2014-10-21,2014-10-25,4.0,1,1,GB,No Filter,3-5 nights,2014,10,1.0,10.0,8.0,True
2014-10-13,2014-11-22,2014-11-23,1.0,1,1,US,Entire home/apt,1-2 nights,2014,10,5.0,11.0,40.0,False
2014-10-13,,,,1,1,GB,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-02,2014-11-04,2.0,2,2,GB,No Filter,1-2 nights,2014,10,6.0,11.0,20.0,True
2014-10-13,2014-11-03,2014-11-06,3.0,1,1,US,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-10-20,2014-10-31,11.0,2,2,IE,No Filter,6-14 nights,2014,10,0.0,10.0,7.0,False
2014-10-13,,,,1,1,DE,No Filter,nan,2014,10,,,,False
2014-10-13,2015-01-02,2015-01-05,3.0,2,2,DE,No Filter,3-5 nights,2014,10,4.0,1.0,81.0,False
2014-10-13,,,,1,1,FR,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-08,2014-11-11,3.0,2,2,FR,Entire home/apt,3-5 nights,2014,10,5.0,11.0,26.0,True
2014-10-13,,,,1,2,IT,Entire home/apt,nan,2014,10,,,,True
2014-10-13,2014-11-12,2014-11-15,3.0,2,2,IT,Entire home/apt,3-5 nights,2014,10,2.0,11.0,30.0,True
2014-10-13,2014-12-31,2015-01-06,6.0,2,2,US,Entire home/apt,6-14 nights,2014,10,2.0,12.0,79.0,False
2014-10-13,2014-11-06,2014-11-07,1.0,5,5,GB,No Filter,1-2 nights,2014,10,3.0,11.0,24.0,True
2014-10-13,2014-11-06,2014-11-08,2.0,5,5,GB,Shared room,1-2 nights,2014,10,3.0,11.0,24.0,True
2014-10-13,2014-10-17,2014-10-19,2.0,1,1,FR,No Filter,1-2 nights,2014,10,4.0,10.0,4.0,False
2014-10-13,2014-11-15,2014-11-18,3.0,4,4,FR,Entire home/apt,3-5 nights,2014,10,5.0,11.0,33.0,False
2014-10-13,,,,1,1,CA,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-09,2014-11-15,6.0,1,1,CA,No Filter,6-14 nights,2014,10,6.0,11.0,27.0,False
2014-10-13,2015-07-19,2015-07-31,12.0,2,2,AR,Entire home/apt,6-14 nights,2014,10,6.0,7.0,279.0,True
2014-10-13,2014-10-31,2014-11-02,2.0,3,3,US,No Filter,1-2 nights,2014,10,4.0,10.0,18.0,True
2014-10-13,2014-10-17,2014-10-18,1.0,2,2,IE,Entire home/apt,1-2 nights,2014,10,4.0,10.0,4.0,False
2014-10-13,2014-11-03,2014-11-07,4.0,1,1,IN,Entire home/apt,3-5 nights,2014,10,0.0,11.0,21.0,True
2014-10-13,2014-10-31,2014-11-02,2.0,3,3,ES,No Filter,1-2 nights,2014,10,4.0,10.0,18.0,True
2014-10-13,2014-11-27,2014-11-30,3.0,8,8,GB,Entire home/apt,3-5 nights,2014,10,3.0,11.0,45.0,True
2014-10-13,2014-10-20,2014-10-22,2.0,2,2,FR,No Filter,1-2 nights,2014,10,0.0,10.0,7.0,True
2014-10-13,2014-11-07,2014-11-09,2.0,2,2,US,Entire home/apt,1-2 nights,2014,10,4.0,11.0,25.0,True
2014-10-13,,,,1,1,IE,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-17,2014-11-30,13.0,1,1,IT,Private room,6-14 nights,2014,10,0.0,11.0,35.0,False
2014-10-13,2014-12-01,2014-12-08,7.0,1,1,US,Entire home/apt,6-14 nights,2014,10,0.0,12.0,49.0,True
2014-10-13,,,,1,1,TR,No Filter,nan,2014,10,,,,False
2014-10-13,2014-11-03,2014-11-07,4.0,1,1,TR,No Filter,3-5 nights,2014,10,0.0,11.0,21.0,False
2014-10-13,2014-10-29,2014-11-01,3.0,2,2,CA,No Filter,3-5 nights,2014,10,2.0,10.0,16.0,False
2014-10-13,,,,1,1,US,No Filter,nan,2014,10,,,,False
2014-10-13,2014-10-13,2014-10-14,1.0,1,1,IE,No Filter,1-2 nights,2014,10,0.0,10.0,0.0,True
2014-10-13,2014-12-27,2015-01-03,7.0,8,8,FR,No Filter,6-14 nights,2014,10,5.0,12.0,75.0,True
2014-10-13,,,,1,1,IE,Entire home/apt,nan,2014,10,,,,False
2014-10-13,2015-06-11,2015-06-19,8.0,1,1,IE,Entire home/apt,6-14 nights,2014,10,3.0,6.0,241.0,False
